# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1708440883315000000,1708440943315000000,0
jps.global.initialize.library.bridges.ms,1708440883315000000,1708440943315000000,0
jps.load.project.to.empty.storage.ms,1708440883315000000,1708440943315000000,56
jps.reload.project.entities.ms,1708440883315000000,1708440943315000000,0
jps.app.storage.content.reader.load.component.ms,1708440883315000000,1708440943315000000,0
jps.save.global.entities.ms,1708440883315000000,1708440943315000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1708440883315000000,1708440943315000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1708440883315000000,1708440943315000000,11
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1708440883315000000,1708440943315000000,0
jps.project.serializers.load.ms,1708440883315000000,1708440943315000000,3
workspaceModel.mutableEntityStorage.resolve.ms,1708440883315000000,1708440943315000000,1
jps.apply.loaded.storage.ms,1708440883315000000,1708440943315000000,84
workspaceModel.mutableEntityStorage.to.snapshot.ms,1708440883315000000,1708440943315000000,2
workspaceModel.delayed.project.synchronizer.sync.ms,1708440883315000000,1708440943315000000,0
jps.global.initialize.library.bridges.after.loading.ms,1708440883315000000,1708440943315000000,0
workspaceModel.mutableEntityStorage.entities.ms,1708440883315000000,1708440943315000000,2
jps.facet.change.listener.process.change.events.ms,1708440883315000000,1708440943315000000,0
jps.global.get.libraries.ms,1708440883315000000,1708440943315000000,3
workspaceModel.mutableEntityStorage.modify.entity.ms,1708440883315000000,1708440943315000000,5
jps.global.get.library.ms,1708440883315000000,1708440943315000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1708440883315000000,1708440943315000000,16
workspaceModel.global.updates.count,1708440883315000000,1708440943315000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1708440883315000000,1708440943315000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1708440883315000000,1708440943315000000,0
jps.module.iml.entities.serializer.load.entities.ms,1708440883315000000,1708440943315000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1708440883315000000,1708440943315000000,4
jps.library.entities.serializer.save.entities.ms,1708440883315000000,1708440943315000000,2
workspaceModel.mutableEntityStorage.referrers.ms,1708440883315000000,1708440943315000000,0
jps.modifiable.module.model.bridge.new.module.ms,1708440883315000000,1708440943315000000,31
jps.artifact.entities.serializer.load.entities.ms,1708440883315000000,1708440943315000000,0
jps.modifiable.module.model.bridge.load.module.ms,1708440883315000000,1708440943315000000,0
jps.save.changed.project.entities.ms,1708440883315000000,1708440943315000000,38
jps.project.serializers.save.ms,1708440883315000000,1708440943315000000,38
jps.modifiable.module.model.bridge.renaming.ms,1708440883315000000,1708440943315000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1708440883315000000,1708440943315000000,3
workspaceModel.moduleManagerBridge.build.module.graph.ms,1708440883315000000,1708440943315000000,1
jps.app.storage.content.writer.save.component.ms,1708440883315000000,1708440943315000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1708440883315000000,1708440943315000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1708440883315000000,1708440943315000000,19
workspaceModel.moduleManagerBridge.get.modules.ms,1708440883315000000,1708440943315000000,1
jps.facet.change.listener.init.bridge.ms,1708440883315000000,1708440943315000000,1
workspaceModel.global.updates.ms,1708440883315000000,1708440943315000000,0
jps.global.handle.before.change.events.ms,1708440883315000000,1708440943315000000,0
workspaceModel.moduleBridge.before.changed.ms,1708440883315000000,1708440943315000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1708440883315000000,1708440943315000000,2
workspaceModel.load.cache.from.file.ms,1708440883315000000,1708440943315000000,0
FlushQueue.tasksExecuted,1708440883315000000,1708440943315000000,241
WriteAction.executionsCount,1708440883315000000,1708440943315000000,0
AWTEventQueue.dispatchTimeTotalNS,1708440883315000000,1708440943315000000,88730661
FlushQueue.queueSizeMax,1708440883315000000,1708440943315000000,0
AWTEventQueue.dispatchTime90PNs,1708440883315000000,1708440943315000000,505855
AWTEventQueue.dispatchTimeMaxNs,1708440883315000000,1708440943315000000,630783
NonBlockingReadAction.failedExecutionTimeUs,1708440883315000000,1708440943315000000,0
FlushQueue.executionTimeMaxNs,1708440883315000000,1708440943315000000,154623
FlushQueue.executionTime90PNs,1708440883315000000,1708440943315000000,78335
AWTEventQueue.dispatchTimeAvgNs,1708440883315000000,1708440943315000000,184457.58004158005
FlushQueue.waitingTimeAvgNs,1708440883315000000,1708440943315000000,163435.8174273859
FlushQueue.queueSize90P,1708440883315000000,1708440943315000000,0
NonBlockingReadAction.finalizedExecutionTimeUs,1708440883315000000,1708440943315000000,0
FlushQueue.waitingTimeMaxNs,1708440883315000000,1708440943315000000,360447
AWTEventQueue.eventsDispatched,1708440883315000000,1708440943315000000,481
FlushQueue.queueSizeAvg,1708440883315000000,1708440943315000000,0.0
FlushQueue.executionTimeAvgNs,1708440883315000000,1708440943315000000,49853.078838174275
FlushQueue.waitingTime90PNs,1708440883315000000,1708440943315000000,224255
NonBlockingReadAction.failedExecutionsCount,1708440883315000000,1708440943315000000,0
ReadAction.executionsCount,1708440883315000000,1708440943315000000,6240
NonBlockingReadAction.finalizedExecutionsCount,1708440883315000000,1708440943315000000,0
JVM.usedHeapBytes,1708440883315000000,1708440943315000000,659121664
JVM.GC.collections,1708440883315000000,1708440943315000000,0
OS.loadAverage,1708440883315000000,1708440943315000000,0.6083984375
JVM.GC.collectionTimesMs,1708440883315000000,1708440943315000000,0
JVM.maxHeapBytes,1708440883315000000,1708440943315000000,2147483648
JVM.totalCpuTimeMs,1708440883315000000,1708440943315000000,2390
JVM.totalBytesAllocated,1708440883315000000,1708440943315000000,14972976
JVM.threadCount,1708440883315000000,1708440943315000000,52
JVM.usedNativeBytes,1708440883315000000,1708440943315000000,686793408
JVM.maxNativeBytes,1708440883315000000,1708440943315000000,-1
StreamlinedBlobStorage.recordsRelocated,1708440883315000000,1708440943315000000,0
FilePageCache.maxCacheSizeInBytes,1708440883315000000,1708440943315000000,426786816
FilePageCacheLockFree.totalPagesRequestsMs,1708440883315000000,1708440943315000000,0
FilePageCache.uncachedFileAccess,1708440883315000000,1708440943315000000,0
StorageLockContext.competingThreads.90P,1708440883315000000,1708440943315000000,0
StreamlinedBlobStorage.recordsDeleted,1708440883315000000,1708440943315000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1708440883315000000,1708440943315000000,85
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1708440883315000000,1708440943315000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1708440883315000000,1708440943315000000,0
MappedFileStorage.totalBytesMapped,1708440883315000000,1708440943315000000,132382720
StreamlinedBlobStorage.recordsAllocated,1708440883315000000,1708440943315000000,0
FilePageCacheLockFree.nativeBytesInUse,1708440883315000000,1708440943315000000,655360
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1708440883315000000,1708440943315000000,0
DirectByteBufferAllocator.hits,1708440883315000000,1708440943315000000,0
FilePageCacheLockFree.totalBytesRequested,1708440883315000000,1708440943315000000,0
FilePageCache.totalPageLoadsUs,1708440883315000000,1708440943315000000,0
FilePageCacheLockFree.totalBytesRead,1708440883315000000,1708440943315000000,0
FilePageCacheLockFree.totalPagesReadMs,1708440883315000000,1708440943315000000,0
FilePageCacheLockFree.totalPagesAllocated,1708440883315000000,1708440943315000000,0
FilePageCacheLockFree.heapBytesInUse,1708440883315000000,1708440943315000000,0
FilePageCacheLockFree.totalHeapBytesAllocated,1708440883315000000,1708440943315000000,0
DirectByteBufferAllocator.disposed,1708440883315000000,1708440943315000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1708440883315000000,1708440943315000000,0
FilePageCache.pageLoads,1708440883315000000,1708440943315000000,0
StorageLockContext.competingThreads.avg,1708440883315000000,1708440943315000000,0.0
MappedFileStorage.storages,1708440883315000000,1708440943315000000,15
FilePageCache.disposedBuffers,1708440883315000000,1708440943315000000,0
FilePageCache.pageHits,1708440883315000000,1708440943315000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1708440883315000000,1708440943315000000,0
FilePageCache.capacityInBytes,1708440883315000000,1708440943315000000,503316478
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1708440883315000000,1708440943315000000,0
FilePageCacheLockFree.housekeeperTurnsSkipped,1708440883315000000,1708440943315000000,50759
FilePageCacheLockFree.totalPagesWritten,1708440883315000000,1708440943315000000,0
FilePageCache.totalPageDisposalsUs,1708440883315000000,1708440943315000000,0
FilePageCache.maxRegisteredFiles,1708440883315000000,1708440943315000000,610
FilePageCacheLockFree.totalNativeBytesAllocated,1708440883315000000,1708440943315000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1708440883315000000,1708440943315000000,427442176
FilePageCacheLockFree.totalBytesWritten,1708440883315000000,1708440943315000000,0
MappedFileStorage.totalPagesMapped,1708440883315000000,1708440943315000000,15
FilePageCacheLockFree.totalPagesRequested,1708440883315000000,1708440943315000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1708440883315000000,1708440943315000000,0
DirectByteBufferAllocator.reclaimed,1708440883315000000,1708440943315000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1708440883315000000,1708440943315000000,0
FilePageCacheLockFree.housekeeperTurnsDone,1708440883315000000,1708440943315000000,120
FilePageCacheLockFree.totalNativeBytesReclaimed,1708440883315000000,1708440943315000000,0
FilePageCacheLockFree.totalPagesHandedOver,1708440883315000000,1708440943315000000,0
FilePageCache.pageFastCacheHits,1708440883315000000,1708440943315000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1708440883315000000,1708440943315000000,154030
StorageLockContext.competingThreads.max,1708440883315000000,1708440943315000000,0
FilePageCacheLockFree.totalPagesReclaimed,1708440883315000000,1708440943315000000,0
DirectByteBufferAllocator.misses,1708440883315000000,1708440943315000000,0
FilePageCacheLockFree.totalPagesWriteMs,1708440883315000000,1708440943315000000,0
workspaceModel.updates.precise.ms,1708440883315000000,1708440943315000000,4
workspaceModel.collect.changes.ms,1708440883315000000,1708440943315000000,2
workspaceModel.pre.handlers.ms,1708440883315000000,1708440943315000000,2
workspaceModel.update.unloaded.entities.ms,1708440883315000000,1708440943315000000,0
workspaceModel.updates.ms,1708440883315000000,1708440943315000000,161
workspaceModel.initializing.ms,1708440883315000000,1708440943315000000,1
workspaceModel.loading.total.ms,1708440883315000000,1708440943315000000,37
workspaceModel.check.recursive.update.ms,1708440883315000000,1708440943315000000,0
workspaceModel.updates.count,1708440883315000000,1708440943315000000,6
workspaceModel.replace.project.model.ms,1708440883315000000,1708440943315000000,0
workspaceModel.to.snapshot.ms,1708440883315000000,1708440943315000000,0
workspaceModel.init.bridges.ms,1708440883315000000,1708440943315000000,1
workspaceModel.loading.from.cache.ms,1708440883315000000,1708440943315000000,27
FileNameCache.queries,1708440883315000000,1708440943315000000,0
FileNameCache.totalMisses,1708440883315000000,1708440943315000000,0
Indexes.allKeys.lookupDuration90PMs,1708440943315000000,1708441003315000000,0.0
Indexes.entries.lookupDurationMaxMs,1708440943315000000,1708441003315000000,0.0
Indexes.entries.lookups,1708440943315000000,1708441003315000000,0.0
IndexesFlusher.totalFlushingTimeUs,1708440943315000000,1708441003315000000,139593
IndexesFlusher.totalFlushesRetried,1708440943315000000,1708441003315000000,0
IndexesFlusher.totalContentionQuotaSpent,1708440943315000000,1708441003315000000,0
Indexes.stubs.lookupDuration90PMs,1708440943315000000,1708441003315000000,0.0
Indexes.stubs.lookupDurationMaxMs,1708440943315000000,1708441003315000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1708440943315000000,1708441003315000000,0.0
Indexes.entries.lookupDurationAvgMs,1708440943315000000,1708441003315000000,0.0
Indexes.allKeys.lookups,1708440943315000000,1708441003315000000,0.0
Indexes.stubs.lookups,1708440943315000000,1708441003315000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1708440943315000000,1708441003315000000,0.0
Indexes.stubs.lookupDurationAvgMs,1708440943315000000,1708441003315000000,0.0
Indexes.entries.lookupDuration90PMs,1708440943315000000,1708441003315000000,0.0
IndexesFlusher.totalFlushes,1708440943315000000,1708441003315000000,119
jps.library.entities.serializer.load.entities.ms,1708440943315000000,1708441003315000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1708440943315000000,1708441003315000000,178
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1708440943315000000,1708441003315000000,1
jps.modifiable.module.model.bridge.disposing.ms,1708440943315000000,1708441003315000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1708440943315000000,1708441003315000000,0
workspaceModel.orphan.listener.update.ms,1708440943315000000,1708441003315000000,4
jps.artifact.entities.serializer.save.entities.ms,1708440943315000000,1708441003315000000,0
workspaceModel.sync.entities.ms,1708440943315000000,1708441003315000000,0
workspaceModel.global.apply.state.to.project.ms,1708440943315000000,1708441003315000000,0
jps.storage.jps.conf.reader.load.component.ms,1708440943315000000,1708441003315000000,2
workspaceModel.moduleManagerBridge.load.module.ms,1708440943315000000,1708441003315000000,0
jps.global.handle.changed.events.ms,1708440943315000000,1708441003315000000,0
jps.load.initial.state.ms,1708440943315000000,1708441003315000000,6
workspaceModel.mutableEntityStorage.entities.by.source.ms,1708440943315000000,1708441003315000000,0
jps.global.get.library.by.name.ms,1708440943315000000,1708441003315000000,0
workspaceModel.moduleBridge.update.option.ms,1708440943315000000,1708441003315000000,0
jps.facet.change.listener.before.change.events.ms,1708440943315000000,1708441003315000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1708440943315000000,1708441003315000000,2
workspaceModel.load.cache.metadata.from.file.ms,1708440943315000000,1708441003315000000,0
workspaceModel.save.cache.to.file.ms,1708440943315000000,1708441003315000000,99
workspaceModel.mutableEntityStorage.add.diff.ms,1708440943315000000,1708441003315000000,14
jps.module.iml.entities.serializer.save.entities.ms,1708440943315000000,1708441003315000000,19
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1708440943315000000,1708441003315000000,0
jps.global.initialize.library.bridges.ms,1708440943315000000,1708441003315000000,0
jps.load.project.to.empty.storage.ms,1708440943315000000,1708441003315000000,56
jps.reload.project.entities.ms,1708440943315000000,1708441003315000000,0
jps.app.storage.content.reader.load.component.ms,1708440943315000000,1708441003315000000,0
jps.save.global.entities.ms,1708440943315000000,1708441003315000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1708440943315000000,1708441003315000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1708440943315000000,1708441003315000000,11
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1708440943315000000,1708441003315000000,0
jps.project.serializers.load.ms,1708440943315000000,1708441003315000000,3
workspaceModel.mutableEntityStorage.resolve.ms,1708440943315000000,1708441003315000000,1
jps.apply.loaded.storage.ms,1708440943315000000,1708441003315000000,84
workspaceModel.mutableEntityStorage.to.snapshot.ms,1708440943315000000,1708441003315000000,2
workspaceModel.delayed.project.synchronizer.sync.ms,1708440943315000000,1708441003315000000,0
jps.global.initialize.library.bridges.after.loading.ms,1708440943315000000,1708441003315000000,0
workspaceModel.mutableEntityStorage.entities.ms,1708440943315000000,1708441003315000000,2
jps.facet.change.listener.process.change.events.ms,1708440943315000000,1708441003315000000,0
jps.global.get.libraries.ms,1708440943315000000,1708441003315000000,3
workspaceModel.mutableEntityStorage.modify.entity.ms,1708440943315000000,1708441003315000000,5
jps.global.get.library.ms,1708440943315000000,1708441003315000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1708440943315000000,1708441003315000000,16
workspaceModel.global.updates.count,1708440943315000000,1708441003315000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1708440943315000000,1708441003315000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1708440943315000000,1708441003315000000,0
jps.module.iml.entities.serializer.load.entities.ms,1708440943315000000,1708441003315000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1708440943315000000,1708441003315000000,4
jps.library.entities.serializer.save.entities.ms,1708440943315000000,1708441003315000000,2
workspaceModel.mutableEntityStorage.referrers.ms,1708440943315000000,1708441003315000000,0
jps.modifiable.module.model.bridge.new.module.ms,1708440943315000000,1708441003315000000,31
jps.artifact.entities.serializer.load.entities.ms,1708440943315000000,1708441003315000000,0
jps.modifiable.module.model.bridge.load.module.ms,1708440943315000000,1708441003315000000,0
jps.save.changed.project.entities.ms,1708440943315000000,1708441003315000000,38
jps.project.serializers.save.ms,1708440943315000000,1708441003315000000,38
jps.modifiable.module.model.bridge.renaming.ms,1708440943315000000,1708441003315000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1708440943315000000,1708441003315000000,3
workspaceModel.moduleManagerBridge.build.module.graph.ms,1708440943315000000,1708441003315000000,1
jps.app.storage.content.writer.save.component.ms,1708440943315000000,1708441003315000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1708440943315000000,1708441003315000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1708440943315000000,1708441003315000000,19
workspaceModel.moduleManagerBridge.get.modules.ms,1708440943315000000,1708441003315000000,1
jps.facet.change.listener.init.bridge.ms,1708440943315000000,1708441003315000000,1
workspaceModel.global.updates.ms,1708440943315000000,1708441003315000000,0
jps.global.handle.before.change.events.ms,1708440943315000000,1708441003315000000,0
workspaceModel.moduleBridge.before.changed.ms,1708440943315000000,1708441003315000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1708440943315000000,1708441003315000000,2
workspaceModel.load.cache.from.file.ms,1708440943315000000,1708441003315000000,0
FlushQueue.tasksExecuted,1708440943315000000,1708441003315000000,240
WriteAction.executionsCount,1708440943315000000,1708441003315000000,0
AWTEventQueue.dispatchTimeTotalNS,1708440943315000000,1708441003315000000,89023433
FlushQueue.queueSizeMax,1708440943315000000,1708441003315000000,0
AWTEventQueue.dispatchTime90PNs,1708440943315000000,1708441003315000000,532479
AWTEventQueue.dispatchTimeMaxNs,1708440943315000000,1708441003315000000,647167
NonBlockingReadAction.failedExecutionTimeUs,1708440943315000000,1708441003315000000,0
FlushQueue.executionTimeMaxNs,1708440943315000000,1708441003315000000,191487
FlushQueue.executionTime90PNs,1708440943315000000,1708441003315000000,74751
AWTEventQueue.dispatchTimeAvgNs,1708440943315000000,1708441003315000000,185457.6
FlushQueue.waitingTimeAvgNs,1708440943315000000,1708441003315000000,165591.46666666667
FlushQueue.queueSize90P,1708440943315000000,1708441003315000000,0
NonBlockingReadAction.finalizedExecutionTimeUs,1708440943315000000,1708441003315000000,926
FlushQueue.waitingTimeMaxNs,1708440943315000000,1708441003315000000,255999
AWTEventQueue.eventsDispatched,1708440943315000000,1708441003315000000,480
FlushQueue.queueSizeAvg,1708440943315000000,1708441003315000000,0.0
FlushQueue.executionTimeAvgNs,1708440943315000000,1708441003315000000,48752.26666666667
FlushQueue.waitingTime90PNs,1708440943315000000,1708441003315000000,220159
NonBlockingReadAction.failedExecutionsCount,1708440943315000000,1708441003315000000,0
ReadAction.executionsCount,1708440943315000000,1708441003315000000,36280
NonBlockingReadAction.finalizedExecutionsCount,1708440943315000000,1708441003315000000,2
JVM.usedHeapBytes,1708440943315000000,1708441003315000000,676947456
JVM.GC.collections,1708440943315000000,1708441003315000000,0
OS.loadAverage,1708440943315000000,1708441003315000000,0.4228515625
JVM.GC.collectionTimesMs,1708440943315000000,1708441003315000000,0
JVM.maxHeapBytes,1708440943315000000,1708441003315000000,2147483648
JVM.totalCpuTimeMs,1708440943315000000,1708441003315000000,2400
JVM.totalBytesAllocated,1708440943315000000,1708441003315000000,17292904
JVM.threadCount,1708440943315000000,1708441003315000000,52
JVM.usedNativeBytes,1708440943315000000,1708441003315000000,686845248
JVM.maxNativeBytes,1708440943315000000,1708441003315000000,-1
StreamlinedBlobStorage.recordsRelocated,1708440943315000000,1708441003315000000,0
FilePageCache.maxCacheSizeInBytes,1708440943315000000,1708441003315000000,426786816
FilePageCacheLockFree.totalPagesRequestsMs,1708440943315000000,1708441003315000000,0
FilePageCache.uncachedFileAccess,1708440943315000000,1708441003315000000,0
StorageLockContext.competingThreads.90P,1708440943315000000,1708441003315000000,0
StreamlinedBlobStorage.recordsDeleted,1708440943315000000,1708441003315000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1708440943315000000,1708441003315000000,90
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1708440943315000000,1708441003315000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1708440943315000000,1708441003315000000,0
MappedFileStorage.totalBytesMapped,1708440943315000000,1708441003315000000,132382720
StreamlinedBlobStorage.recordsAllocated,1708440943315000000,1708441003315000000,0
FilePageCacheLockFree.nativeBytesInUse,1708440943315000000,1708441003315000000,655360
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1708440943315000000,1708441003315000000,0
DirectByteBufferAllocator.hits,1708440943315000000,1708441003315000000,0
FilePageCacheLockFree.totalBytesRequested,1708440943315000000,1708441003315000000,0
FilePageCache.totalPageLoadsUs,1708440943315000000,1708441003315000000,0
FilePageCacheLockFree.totalBytesRead,1708440943315000000,1708441003315000000,0
FilePageCacheLockFree.totalPagesReadMs,1708440943315000000,1708441003315000000,0
FilePageCacheLockFree.totalPagesAllocated,1708440943315000000,1708441003315000000,0
FilePageCacheLockFree.heapBytesInUse,1708440943315000000,1708441003315000000,0
FilePageCacheLockFree.totalHeapBytesAllocated,1708440943315000000,1708441003315000000,0
DirectByteBufferAllocator.disposed,1708440943315000000,1708441003315000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1708440943315000000,1708441003315000000,0
FilePageCache.pageLoads,1708440943315000000,1708441003315000000,0
StorageLockContext.competingThreads.avg,1708440943315000000,1708441003315000000,0.0
MappedFileStorage.storages,1708440943315000000,1708441003315000000,15
FilePageCache.disposedBuffers,1708440943315000000,1708441003315000000,0
FilePageCache.pageHits,1708440943315000000,1708441003315000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1708440943315000000,1708441003315000000,0
FilePageCache.capacityInBytes,1708440943315000000,1708441003315000000,503316478
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1708440943315000000,1708441003315000000,0
FilePageCacheLockFree.housekeeperTurnsSkipped,1708440943315000000,1708441003315000000,50462
FilePageCacheLockFree.totalPagesWritten,1708440943315000000,1708441003315000000,0
FilePageCache.totalPageDisposalsUs,1708440943315000000,1708441003315000000,0
FilePageCache.maxRegisteredFiles,1708440943315000000,1708441003315000000,610
FilePageCacheLockFree.totalNativeBytesAllocated,1708440943315000000,1708441003315000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1708440943315000000,1708441003315000000,427442176
FilePageCacheLockFree.totalBytesWritten,1708440943315000000,1708441003315000000,0
MappedFileStorage.totalPagesMapped,1708440943315000000,1708441003315000000,15
FilePageCacheLockFree.totalPagesRequested,1708440943315000000,1708441003315000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1708440943315000000,1708441003315000000,0
DirectByteBufferAllocator.reclaimed,1708440943315000000,1708441003315000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1708440943315000000,1708441003315000000,0
FilePageCacheLockFree.housekeeperTurnsDone,1708440943315000000,1708441003315000000,120
FilePageCacheLockFree.totalNativeBytesReclaimed,1708440943315000000,1708441003315000000,0
FilePageCacheLockFree.totalPagesHandedOver,1708440943315000000,1708441003315000000,0
FilePageCache.pageFastCacheHits,1708440943315000000,1708441003315000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1708440943315000000,1708441003315000000,154030
StorageLockContext.competingThreads.max,1708440943315000000,1708441003315000000,0
FilePageCacheLockFree.totalPagesReclaimed,1708440943315000000,1708441003315000000,0
DirectByteBufferAllocator.misses,1708440943315000000,1708441003315000000,0
FilePageCacheLockFree.totalPagesWriteMs,1708440943315000000,1708441003315000000,0
workspaceModel.updates.precise.ms,1708440943315000000,1708441003315000000,4
workspaceModel.collect.changes.ms,1708440943315000000,1708441003315000000,2
workspaceModel.pre.handlers.ms,1708440943315000000,1708441003315000000,2
workspaceModel.update.unloaded.entities.ms,1708440943315000000,1708441003315000000,0
workspaceModel.updates.ms,1708440943315000000,1708441003315000000,161
workspaceModel.initializing.ms,1708440943315000000,1708441003315000000,1
workspaceModel.loading.total.ms,1708440943315000000,1708441003315000000,37
workspaceModel.check.recursive.update.ms,1708440943315000000,1708441003315000000,0
workspaceModel.updates.count,1708440943315000000,1708441003315000000,6
workspaceModel.replace.project.model.ms,1708440943315000000,1708441003315000000,0
workspaceModel.to.snapshot.ms,1708440943315000000,1708441003315000000,0
workspaceModel.init.bridges.ms,1708440943315000000,1708441003315000000,1
workspaceModel.loading.from.cache.ms,1708440943315000000,1708441003315000000,27
FileNameCache.queries,1708440943315000000,1708441003315000000,64
FileNameCache.totalMisses,1708440943315000000,1708441003315000000,0
Indexes.allKeys.lookupDuration90PMs,1708441003315000000,1708441063315000000,1.0
Indexes.entries.lookupDurationMaxMs,1708441003315000000,1708441063315000000,2.0
Indexes.entries.lookups,1708441003315000000,1708441063315000000,341.0
IndexesFlusher.totalFlushingTimeUs,1708441003315000000,1708441063315000000,146905
IndexesFlusher.totalFlushesRetried,1708441003315000000,1708441063315000000,0
IndexesFlusher.totalContentionQuotaSpent,1708441003315000000,1708441063315000000,0
Indexes.stubs.lookupDuration90PMs,1708441003315000000,1708441063315000000,0.0
Indexes.stubs.lookupDurationMaxMs,1708441003315000000,1708441063315000000,6.0
Indexes.allKeys.lookupDurationMaxMs,1708441003315000000,1708441063315000000,1.0
Indexes.entries.lookupDurationAvgMs,1708441003315000000,1708441063315000000,0.12023460410557185
Indexes.allKeys.lookups,1708441003315000000,1708441063315000000,1.0
Indexes.stubs.lookups,1708441003315000000,1708441063315000000,2863.0
Indexes.allKeys.lookupDurationAvgMs,1708441003315000000,1708441063315000000,1.0
Indexes.stubs.lookupDurationAvgMs,1708441003315000000,1708441063315000000,0.025847013622074748
Indexes.entries.lookupDuration90PMs,1708441003315000000,1708441063315000000,1.0
IndexesFlusher.totalFlushes,1708441003315000000,1708441063315000000,119
sorting.items.0,1708441003315000000,1708441063315000000,5
model.items.5,1708441003315000000,1708441063315000000,1
sorting.items.5,1708441003315000000,1708441063315000000,1
model.items.0,1708441003315000000,1708441063315000000,5
reordered.by.ml,1708441003315000000,1708441063315000000,7
jps.library.entities.serializer.load.entities.ms,1708441003315000000,1708441063315000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1708441003315000000,1708441063315000000,178
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1708441003315000000,1708441063315000000,1
jps.modifiable.module.model.bridge.disposing.ms,1708441003315000000,1708441063315000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1708441003315000000,1708441063315000000,0
workspaceModel.orphan.listener.update.ms,1708441003315000000,1708441063315000000,4
jps.artifact.entities.serializer.save.entities.ms,1708441003315000000,1708441063315000000,0
workspaceModel.sync.entities.ms,1708441003315000000,1708441063315000000,0
workspaceModel.global.apply.state.to.project.ms,1708441003315000000,1708441063315000000,0
jps.storage.jps.conf.reader.load.component.ms,1708441003315000000,1708441063315000000,2
workspaceModel.moduleManagerBridge.load.module.ms,1708441003315000000,1708441063315000000,0
jps.global.handle.changed.events.ms,1708441003315000000,1708441063315000000,0
jps.load.initial.state.ms,1708441003315000000,1708441063315000000,6
workspaceModel.mutableEntityStorage.entities.by.source.ms,1708441003315000000,1708441063315000000,0
jps.global.get.library.by.name.ms,1708441003315000000,1708441063315000000,0
workspaceModel.moduleBridge.update.option.ms,1708441003315000000,1708441063315000000,0
